id,ano_nascimento,escolaridade,estado_civil,salario_anual,filhos_em_casa,adolescentes_em_casa,data_cadastro,dias_desde_ultima_compra,gasto_com_eletronicos,gasto_com_brinquedos,gasto_com_moveis,gasto_com_utilidades,gasto_com_alimentos,gasto_com_vestuario,numero_de_compras_com_desconto,numero_de_compras_na_web,numero_de_compras_via_catalogo,numero_de_compras_na_loja,numero_visitas_website_mes,compra_na_campanha_1,compra_na_campanha_2,compra_na_campanha_3,compra_na_campanha_4,compra_na_campanha_5,comprou,pais,ano_cadastro,mes_cadastro,mes_nome_cadastro,dia_cadastro,dia_semana_cadastro,semana_cadastro,idade,faixa_etária,filhos,gasto_total,total_compras,comprou_em_campanha,engajamento_em_campanhas
9029,1972,Doutorado,Solteiro,70116.0,0,0,2023-03-01,73,707.0,44.0,603.0,95.0,58.0,29.0,1,2,8,12,1,Não,Não,Não,Não,Não,Não,Estados Unidos,2023,3,Março,1,Quarta-feira,9,53,46-60,Não,1536.0,23,Não,0
10299,1969,Doutorado,Solteiro,48240.0,0,0,2019-09-11,73,389.0,91.0,248.0,64.0,49.0,41.0,3,6,3,13,5,Não,Não,Não,Não,Não,Sim,Estados Unidos,2019,9,Setembro,11,Quarta-feira,37,56,46-60,Não,882.0,25,Não,0
9246,1985,Mestrado,Casado,40101.0,1,0,2022-02-10,73,171.0,3.0,129.0,26.0,24.0,62.0,4,6,1,6,7,Não,Não,Não,Não,Não,Não,Argentina,2022,2,Fevereiro,10,Quinta-feira,6,40,31-45,Sim,415.0,17,Não,0
4943,1953,Curso Superior,Solteiro,70503.0,0,0,2022-02-09,73,1379.0,33.0,216.0,0.0,33.0,66.0,1,2,4,9,6,Não,Sim,Sim,Não,Não,Não,Estados Unidos,2022,2,Fevereiro,9,Quarta-feira,6,72,60+,Não,1727.0,16,Sim,3
4122,1975,Curso Superior,Solteiro,79205.0,0,0,2022-09-08,73,504.0,23.0,117.0,179.0,28.0,44.0,1,6,5,4,4,Não,Não,Não,Sim,Não,Sim,Estados Unidos,2022,9,Setembro,8,Quinta-feira,36,50,46-60,Não,895.0,16,Sim,2
2853,1980,Curso Superior,Solteiro,51766.0,1,0,2018-11-03,74,60.0,51.0,87.0,6.0,20.0,51.0,2,4,2,4,5,Não,Não,Não,Não,Não,Não,Chile,2018,11,Novembro,3,Sábado,44,45,31-45,Sim,275.0,12,Não,0
902,1980,Curso Superior,Casado,62994.0,1,0,2018-04-03,74,224.0,12.0,48.0,4.0,12.0,12.0,1,6,2,4,6,Não,Não,Não,Não,Não,Não,Chile,2018,4,Abril,3,Terça-feira,14,45,31-45,Sim,312.0,13,Não,0
1672,1974,Doutorado,Casado,65640.0,0,1,2018-01-03,74,204.0,7.0,149.0,20.0,15.0,66.0,1,5,1,8,2,Não,Não,Não,Não,Não,Não,Espanha,2018,1,Janeiro,3,Quarta-feira,1,51,46-60,Sim,461.0,15,Não,0
7254,1969,Curso Superior,Casado,38361.0,1,0,2023-03-12,74,39.0,0.0,56.0,20.0,8.0,14.0,3,3,1,3,7,Não,Não,Não,Não,Não,Não,Espanha,2023,3,Março,12,Domingo,10,56,46-60,Sim,137.0,10,Não,0
8775,1969,Curso Superior,Casado,38361.0,1,0,2023-03-12,74,39.0,0.0,56.0,20.0,8.0,14.0,3,3,1,3,7,Não,Não,Não,Não,Não,Não,Brasil,2023,3,Março,12,Domingo,10,56,46-60,Sim,137.0,10,Não,0
9543,1985,Curso Superior,Solteiro,19986.0,1,0,2023-02-11,74,3.0,6.0,5.0,0.0,2.0,6.0,1,0,0,3,7,Não,Não,Não,Não,Não,Não,Estados Unidos,2023,2,Fevereiro,11,Sábado,6,40,31-45,Sim,22.0,4,Não,0
7093,1985,Curso Superior,Solteiro,19986.0,1,0,2023-02-11,74,3.0,6.0,5.0,0.0,2.0,6.0,1,0,0,3,7,Não,Não,Não,Não,Não,Não,Estados Unidos,2023,2,Fevereiro,11,Sábado,6,40,31-45,Sim,22.0,4,Não,0
2894,1985,Curso Superior,Solteiro,72903.0,0,0,2023-07-10,74,1067.0,138.0,750.0,0.0,19.0,39.0,1,7,5,8,4,Não,Sim,Sim,Sim,Não,Sim,Estados Unidos,2023,7,Julho,10,Segunda-feira,28,40,31-45,Não,2013.0,21,Sim,4
5956,1948,Doutorado,Divorciado,45072.0,1,2,2023-01-10,74,144.0,2.0,99.0,7.0,2.0,30.0,5,6,1,4,8,Não,Não,Não,Não,Não,Não,Brasil,2023,1,Janeiro,10,Terça-feira,2,77,60+,Sim,284.0,16,Não,0
1921,1967,Doutorado,Solteiro,59062.0,2,1,2020-03-10,74,46.0,1.0,12.0,3.0,0.0,9.0,2,2,0,3,4,Não,Não,Não,Não,Não,Não,Estados Unidos,2020,3,Março,10,Terça-feira,11,58,46-60,Sim,71.0,7,Não,0
5057,1961,Mestrado,Solteiro,61794.0,0,1,2023-02-09,74,264.0,47.0,188.0,54.0,47.0,11.0,2,4,4,10,2,Não,Não,Não,Não,Não,Não,Estados Unidos,2023,2,Fevereiro,9,Quinta-feira,6,64,60+,Sim,611.0,20,Não,0
10260,1965,Mestrado,Casado,45143.0,0,1,2023-03-08,74,202.0,5.0,74.0,11.0,5.0,14.0,3,6,1,5,7,Não,Não,Não,Não,Não,Não,Estados Unidos,2023,3,Março,8,Quarta-feira,10,60,46-60,Sim,311.0,15,Não,0
2262,1965,Mestrado,Casado,45143.0,0,1,2023-03-08,74,202.0,5.0,74.0,11.0,5.0,14.0,3,6,1,5,7,Não,Não,Não,Não,Não,Não,Espanha,2023,3,Março,8,Quarta-feira,10,60,46-60,Sim,311.0,15,Não,0
7930,1969,Mestrado,Solteiro,26877.0,0,0,2023-01-08,74,101.0,13.0,76.0,20.0,18.0,40.0,2,3,1,6,6,Não,Não,Não,Não,Não,Não,Estados Unidos,2023,1,Janeiro,8,Domingo,1,56,46-60,Não,268.0,12,Não,0
1461,1965,Doutorado,Divorciado,36921.0,1,1,2023-01-07,74,17.0,1.0,12.0,3.0,1.0,4.0,2,2,0,3,7,Não,Não,Não,Não,Não,Não,Chile,2023,1,Janeiro,7,Sábado,1,60,46-60,Sim,38.0,7,Não,0
7514,1956,Segundo Grau,Casado,54342.0,1,1,2020-03-07,74,84.0,10.0,34.0,11.0,10.0,28.0,4,3,1,4,6,Não,Não,Não,Não,Não,Não,Brasil,2020,3,Março,7,Sábado,10,69,60+,Sim,177.0,12,Não,0
6461,1969,Mestrado,Solteiro,62772.0,0,1,2023-01-05,74,581.0,49.0,157.0,43.0,8.0,108.0,1,5,6,11,2,Não,Sim,Não,Não,Não,Não,Estados Unidos,2023,1,Janeiro,5,Quinta-feira,1,56,46-60,Sim,946.0,23,Sim,2
257,1959,Doutorado,Solteiro,75032.0,0,1,2023-01-04,74,952.0,12.0,180.0,47.0,12.0,12.0,2,5,4,9,3,Não,Não,Não,Não,Não,Não,Estados Unidos,2023,1,Janeiro,4,Quarta-feira,1,66,60+,Sim,1215.0,20,Não,0
9460,1963,Curso Superior,Solteiro,22419.0,0,0,2022-05-04,74,30.0,3.0,47.0,19.0,21.0,42.0,1,3,2,2,8,Não,Não,Não,Não,Não,Não,Estados Unidos,2022,5,Maio,4,Quarta-feira,18,62,60+,Não,162.0,8,Não,0
3855,1963,Curso Superior,Solteiro,22419.0,0,0,2022-05-04,74,30.0,3.0,47.0,19.0,21.0,42.0,1,3,2,2,8,Não,Não,Não,Não,Não,Não,Chile,2022,5,Maio,4,Quarta-feira,18,62,60+,Não,162.0,8,Não,0
367,1978,Segundo Grau,Solteiro,36550.0,1,0,2023-01-02,74,47.0,90.0,94.0,123.0,103.0,120.0,5,9,1,5,9,Não,Não,Não,Não,Não,Não,Chile,2023,1,Janeiro,2,Segunda-feira,1,47,46-60,Sim,577.0,20,Não,0
9265,1953,Curso Superior,Solteiro,75027.0,0,1,2020-09-01,74,925.0,64.0,179.0,133.0,12.0,77.0,2,9,4,6,5,Não,Não,Não,Não,Não,Não,Espanha,2020,9,Setembro,1,Terça-feira,36,72,60+,Sim,1390.0,21,Não,0
1990,1974,Doutorado,Solteiro,63159.0,0,0,2019-05-11,74,965.0,34.0,586.0,89.0,86.0,37.0,1,3,5,8,3,Sim,Não,Não,Não,Não,Não,Estados Unidos,2019,5,Maio,11,Sábado,19,51,46-60,Não,1797.0,17,Sim,2
3594,1973,Mestrado,Solteiro,54108.0,1,1,2019-05-11,74,539.0,6.0,91.0,8.0,6.0,97.0,13,8,2,9,8,Não,Não,Não,Não,Não,Não,Chile,2019,5,Maio,11,Sábado,19,52,46-60,Sim,747.0,32,Não,0
9292,1952,Curso Superior,Solteiro,81795.0,0,0,2022-03-10,74,324.0,132.0,693.0,27.0,118.0,88.0,1,4,11,7,2,Não,Não,Não,Não,Não,Não,Estados Unidos,2022,3,Março,10,Quinta-feira,10,73,60+,Não,1382.0,23,Não,0
6218,1965,Curso Superior,Solteiro,59594.0,0,1,2022-04-10,74,457.0,4.0,29.0,0.0,0.0,9.0,1,8,1,7,7,Não,Sim,Não,Não,Não,Não,Estados Unidos,2022,4,Abril,10,Domingo,14,60,46-60,Sim,499.0,17,Sim,2
6528,1982,Mestrado,Casado,18492.0,1,0,2018-05-06,75,2.0,2.0,2.0,2.0,1.0,1.0,1,1,0,2,8,Não,Não,Não,Não,Não,Não,Estados Unidos,2018,5,Maio,6,Domingo,18,43,31-45,Sim,10.0,4,Não,0
10164,1958,Curso Superior,Solteiro,94472.0,0,1,2018-03-04,75,1017.0,33.0,417.0,108.0,100.0,16.0,1,5,5,5,5,Não,Sim,Sim,Não,Não,Não,Estados Unidos,2018,3,Março,4,Domingo,9,67,60+,Sim,1691.0,16,Sim,3
9937,1979,Curso Superior,Solteiro,70337.0,0,0,2018-02-01,75,187.0,81.0,149.0,25.0,43.0,91.0,1,2,2,12,1,Não,Não,Não,Não,Não,Não,Portugal,2018,2,Fevereiro,1,Quinta-feira,5,46,46-60,Não,576.0,17,Não,0
274,1973,Curso Superior,Solteiro,34853.0,1,1,2023-04-12,75,9.0,3.0,15.0,2.0,3.0,2.0,2,2,0,3,6,Não,Não,Não,Não,Não,Não,Alemanha,2023,4,Abril,12,Quarta-feira,15,52,46-60,Sim,34.0,7,Não,0
11010,1984,Doutorado,Solteiro,16269.0,1,0,2023-02-08,75,19.0,3.0,18.0,3.0,1.0,0.0,3,3,0,3,8,Não,Não,Não,Não,Não,Não,Estados Unidos,2023,2,Fevereiro,8,Quarta-feira,6,41,31-45,Sim,44.0,9,Não,0
6969,1982,Curso Superior,Casado,50272.0,1,0,2020-07-08,75,99.0,13.0,66.0,43.0,8.0,4.0,3,4,1,5,7,Não,Não,Não,Não,Não,Não,Brasil,2020,7,Julho,8,Quarta-feira,28,43,31-45,Sim,233.0,13,Não,0
10735,1971,Curso Superior,Solteiro,22804.0,1,0,2023-08-07,75,14.0,1.0,7.0,2.0,1.0,1.0,1,2,0,2,9,Não,Não,Não,Não,Não,Não,Espanha,2023,8,Agosto,7,Segunda-feira,32,54,46-60,Sim,26.0,5,Não,0
5068,1971,Curso Superior,Solteiro,22804.0,1,0,2023-08-07,75,14.0,1.0,7.0,2.0,1.0,1.0,1,2,0,2,9,Não,Não,Não,Não,Não,Não,Estados Unidos,2023,8,Agosto,7,Segunda-feira,32,54,46-60,Sim,26.0,5,Não,0
9974,1974,Curso Superior,Solteiro,30631.0,1,0,2020-11-07,75,15.0,6.0,20.0,4.0,5.0,20.0,1,3,1,2,7,Não,Não,Não,Não,Não,Não,Espanha,2020,11,Novembro,7,Sábado,45,51,46-60,Sim,70.0,7,Não,0
7053,1966,Doutorado,Solteiro,78420.0,0,0,2023-07-06,75,604.0,28.0,674.0,91.0,28.0,28.0,1,3,10,8,1,Não,Não,Não,Não,Não,Não,Espanha,2023,7,Julho,6,Quinta-feira,27,59,46-60,Não,1453.0,22,Não,0
3179,1980,Curso Superior,Solteiro,81741.0,0,0,2023-01-06,75,249.0,153.0,940.0,58.0,134.0,38.0,0,6,6,7,2,Não,Não,Não,Não,Não,Não,Estados Unidos,2023,1,Janeiro,6,Sexta-feira,1,45,31-45,Não,1572.0,19,Não,0
8082,1971,Curso Superior,Solteiro,25721.0,1,0,2023-01-05,75,1.0,3.0,6.0,3.0,6.0,15.0,1,1,1,2,7,Não,Não,Não,Não,Não,Sim,Brasil,2023,1,Janeiro,5,Quinta-feira,1,54,46-60,Sim,34.0,5,Não,0
1362,1972,Curso Superior,Solteiro,31907.0,0,0,2020-04-03,75,33.0,87.0,64.0,175.0,16.0,74.0,1,6,1,6,7,Não,Não,Não,Não,Não,Não,Alemanha,2020,4,Abril,3,Sexta-feira,14,53,46-60,Não,449.0,14,Não,0
6768,1962,Curso Superior,Divorciado,37859.0,1,2,2020-11-01,75,22.0,1.0,8.0,2.0,1.0,2.0,2,1,0,3,8,Não,Não,Não,Não,Não,Não,Chile,2020,11,Novembro,1,Domingo,44,63,60+,Sim,36.0,6,Não,0
2375,1972,Curso Superior,Casado,30261.0,1,2,2022-04-09,75,8.0,0.0,5.0,0.0,3.0,6.0,1,0,0,3,8,Não,Não,Não,Não,Não,Não,Estados Unidos,2022,4,Abril,9,Sábado,14,53,46-60,Sim,22.0,4,Não,0
6856,1979,Curso Superior,Casado,21645.0,1,0,2019-03-09,75,14.0,0.0,23.0,4.0,5.0,19.0,3,3,0,3,9,Não,Não,Não,Não,Não,Sim,Alemanha,2019,3,Março,9,Sábado,10,46,46-60,Sim,65.0,9,Não,0
4066,1978,Segundo Grau,Divorciado,21282.0,1,0,2018-11-05,76,1.0,5.0,8.0,4.0,8.0,20.0,2,2,1,2,6,Não,Não,Não,Não,Não,Não,Estados Unidos,2018,11,Novembro,5,Segunda-feira,45,47,46-60,Sim,46.0,7,Não,0
4333,1954,Curso Superior,Casado,32144.0,1,1,2021-04-03,76,41.0,0.0,10.0,0.0,0.0,3.0,4,2,1,3,7,Não,Sim,Não,Não,Não,Não,Argentina,2021,4,Abril,3,Sábado,13,71,60+,Sim,54.0,10,Sim,2
2948,1954,Mestrado,Divorciado,62637.0,0,1,2018-01-03,76,104.0,12.0,48.0,4.0,12.0,5.0,1,2,2,5,2,Não,Não,Não,Não,Não,Não,Chile,2018,1,Janeiro,3,Quarta-feira,1,71,60+,Sim,185.0,10,Não,0
4927,1971,Curso Superior,Casado,16626.0,2,0,2021-03-01,76,8.0,3.0,22.0,21.0,1.0,13.0,3,3,0,3,9,Não,Não,Não,Não,Não,Não,Espanha,2021,3,Março,1,Segunda-feira,9,54,46-60,Sim,68.0,9,Não,0
7426,1971,Segundo Grau,Solteiro,54690.0,1,1,2020-07-11,76,111.0,16.0,37.0,7.0,9.0,18.0,3,3,1,5,3,Não,Não,Não,Não,Não,Não,Estados Unidos,2020,7,Julho,11,Sábado,28,54,46-60,Sim,198.0,12,Não,0
8360,1971,Segundo Grau,Solteiro,54690.0,1,1,2020-07-11,76,111.0,16.0,37.0,7.0,9.0,18.0,3,3,1,5,3,Não,Não,Não,Não,Não,Não,Estados Unidos,2020,7,Julho,11,Sábado,28,54,46-60,Sim,198.0,12,Não,0
4058,1955,Doutorado,Solteiro,61284.0,0,0,2020-04-10,76,618.0,15.0,106.0,20.0,7.0,45.0,1,11,2,8,6,Não,Sim,Não,Não,Não,Não,Estados Unidos,2020,4,Abril,10,Sexta-feira,15,70,60+,Não,811.0,22,Sim,2
10755,1976,Segundo Grau,Solteiro,23718.0,1,0,2020-02-09,76,6.0,3.0,14.0,15.0,7.0,36.0,3,3,1,2,7,Não,Não,Não,Não,Não,Não,Brasil,2020,2,Fevereiro,9,Domingo,6,49,46-60,Sim,81.0,9,Não,0
8414,1962,Doutorado,Solteiro,33419.0,0,1,2023-02-08,76,56.0,0.0,12.0,0.0,0.0,18.0,2,2,0,4,7,Não,Não,Não,Não,Não,Não,Estados Unidos,2023,2,Fevereiro,8,Quarta-feira,6,63,60+,Sim,86.0,8,Não,0
6810,1983,Curso Superior,Divorciado,82025.0,0,0,2023-01-05,76,267.0,98.0,606.0,48.0,70.0,98.0,1,3,2,6,1,Não,Não,Sim,Não,Não,Sim,Espanha,2023,1,Janeiro,5,Quinta-feira,1,42,31-45,Não,1187.0,12,Sim,2
3839,1958,Primeiro Grau,Solteiro,15056.0,1,1,2020-03-05,76,6.0,12.0,3.0,21.0,6.0,40.0,5,2,2,3,5,Não,Não,Não,Não,Não,Não,Estados Unidos,2020,3,Março,5,Quinta-feira,10,67,60+,Sim,88.0,12,Não,0
3483,1958,Curso Superior,Solteiro,48192.0,0,0,2020-06-04,76,1039.0,43.0,204.0,153.0,58.0,29.0,3,2,8,12,8,Não,Sim,Não,Sim,Sim,Sim,Chile,2020,6,Junho,4,Quinta-feira,23,67,60+,Não,1526.0,25,Sim,4
238,1967,Segundo Grau,Casado,67309.0,1,1,2023-04-01,76,515.0,47.0,181.0,149.0,95.0,95.0,15,9,6,9,7,Não,Não,Não,Não,Não,Não,Estados Unidos,2023,4,Abril,1,Sábado,13,58,46-60,Sim,1082.0,39,Não,0
591,1957,Curso Superior,Divorciado,66033.0,0,1,2022-05-01,76,293.0,35.0,179.0,46.0,59.0,65.0,2,8,3,7,7,Não,Não,Não,Não,Não,Não,Argentina,2022,5,Maio,1,Domingo,17,68,60+,Sim,677.0,20,Não,0
5063,1977,Curso Superior,Solteiro,28769.0,1,0,2022-04-12,76,41.0,5.0,129.0,10.0,3.0,3.0,3,4,1,4,9,Não,Não,Não,Não,Não,Não,Estados Unidos,2022,4,Abril,12,Terça-feira,15,48,46-60,Sim,191.0,12,Não,0
4303,1957,Doutorado,Casado,6835.0,0,1,2019-08-12,76,107.0,2.0,12.0,2.0,2.0,12.0,0,0,0,1,20,Não,Não,Não,Não,Não,Não,Chile,2019,8,Agosto,12,Segunda-feira,33,68,60+,Sim,137.0,1,Não,0
2258,1986,Curso Superior,Solteiro,32880.0,1,0,2019-04-12,76,8.0,4.0,15.0,7.0,6.0,2.0,1,1,0,3,8,Não,Não,Não,Não,Não,Não,Estados Unidos,2019,4,Abril,12,Sexta-feira,15,39,31-45,Sim,42.0,5,Não,0
7301,1982,Segundo Grau,Solteiro,23616.0,1,0,2022-02-11,76,4.0,22.0,11.0,3.0,7.0,32.0,2,3,0,3,8,Não,Não,Não,Não,Não,Sim,Estados Unidos,2022,2,Fevereiro,11,Sexta-feira,6,43,31-45,Sim,79.0,8,Não,0
11121,1981,Curso Superior,Solteiro,19419.0,1,0,2020-07-11,76,2.0,14.0,28.0,16.0,3.0,7.0,4,4,0,3,9,Não,Não,Não,Não,Não,Não,Argentina,2020,7,Julho,11,Sábado,28,44,31-45,Sim,70.0,11,Não,0
5287,1973,Curso Superior,Solteiro,34961.0,1,0,2021-04-06,77,45.0,2.0,26.0,4.0,1.0,1.0,3,3,1,3,7,Não,Não,Não,Não,Não,Não,Estados Unidos,2021,4,Abril,6,Terça-feira,14,52,46-60,Sim,79.0,10,Não,0
6457,1976,Curso Superior,Divorciado,64892.0,0,1,2021-07-05,77,527.0,24.0,230.0,32.0,24.0,65.0,2,6,4,12,4,Não,Não,Não,Não,Não,Não,Espanha,2021,7,Julho,5,Segunda-feira,27,49,46-60,Sim,902.0,24,Não,0
3559,1988,Segundo Grau,Solteiro,16248.0,1,0,2018-10-05,77,12.0,11.0,10.0,3.0,12.0,9.0,3,2,1,3,6,Não,Não,Não,Não,Não,Não,Argentina,2018,10,Outubro,5,Sexta-feira,40,37,31-45,Sim,57.0,9,Não,0
5577,1983,Curso Superior,Casado,43776.0,1,0,2018-03-05,77,8.0,0.0,9.0,2.0,1.0,3.0,1,1,0,2,6,Não,Não,Não,Não,Não,Não,Estados Unidos,2018,3,Março,5,Segunda-feira,10,42,31-45,Sim,23.0,4,Não,0
641,1967,Curso Superior,Solteiro,52074.0,0,1,2018-04-04,77,59.0,0.0,12.0,0.0,0.0,48.0,1,2,2,2,4,Sim,Não,Não,Não,Não,Não,Argentina,2018,4,Abril,4,Quarta-feira,14,58,46-60,Sim,119.0,7,Sim,2
954,1960,Primeiro Grau,Divorciado,22123.0,0,0,2021-03-03,77,3.0,3.0,24.0,34.0,7.0,31.0,1,2,1,3,5,Não,Não,Não,Não,Não,Não,Brasil,2021,3,Março,3,Quarta-feira,9,65,60+,Não,102.0,7,Não,0
1834,1978,Mestrado,Solteiro,35544.0,1,0,2018-08-03,77,30.0,5.0,23.0,4.0,1.0,4.0,1,2,0,3,7,Não,Não,Não,Não,Não,Não,Espanha,2018,8,Agosto,3,Sexta-feira,31,47,46-60,Sim,67.0,6,Não,0
8789,1989,Segundo Grau,Solteiro,59060.0,1,0,2018-11-01,77,35.0,40.0,111.0,36.0,40.0,12.0,3,3,1,7,4,Não,Não,Não,Não,Não,Não,Estados Unidos,2018,11,Novembro,1,Quinta-feira,44,36,31-45,Sim,274.0,14,Não,0
10584,1976,Curso Superior,Solteiro,65665.0,0,1,2020-02-12,77,225.0,162.0,387.0,106.0,36.0,29.0,1,5,10,8,3,Não,Não,Não,Não,Não,Não,Estados Unidos,2020,2,Fevereiro,12,Quarta-feira,7,49,46-60,Sim,945.0,24,Não,0
2337,1971,Curso Superior,Divorciado,29819.0,1,0,2023-01-10,77,9.0,1.0,24.0,2.0,1.0,2.0,3,3,0,3,6,Não,Não,Não,Não,Não,Não,Estados Unidos,2023,1,Janeiro,10,Terça-feira,2,54,46-60,Sim,39.0,9,Não,0
6071,1989,Curso Superior,Solteiro,81217.0,0,0,2023-01-07,77,493.0,70.0,324.0,146.0,40.0,84.0,1,3,7,11,1,Não,Não,Não,Não,Não,Não,Estados Unidos,2023,1,Janeiro,7,Sábado,1,36,31-45,Não,1157.0,22,Não,0
295,1989,Curso Superior,Solteiro,81217.0,0,0,2023-01-07,77,493.0,70.0,324.0,146.0,40.0,84.0,1,3,7,11,1,Não,Não,Não,Não,Não,Não,Estados Unidos,2023,1,Janeiro,7,Sábado,1,36,31-45,Não,1157.0,22,Não,0
10203,1990,Curso Superior,Solteiro,26095.0,1,0,2023-02-06,77,11.0,7.0,9.0,3.0,1.0,11.0,1,1,0,3,7,Não,Não,Não,Não,Não,Não,Estados Unidos,2023,2,Fevereiro,6,Segunda-feira,6,35,31-45,Sim,42.0,5,Não,0
3968,1970,Segundo Grau,Divorciado,65706.0,0,0,2023-01-06,77,918.0,10.0,129.0,13.0,0.0,129.0,1,11,3,12,7,Não,Sim,Sim,Não,Sim,Sim,Chile,2023,1,Janeiro,6,Sexta-feira,1,55,46-60,Não,1199.0,27,Sim,4
4037,1976,Curso Superior,Divorciado,31859.0,1,0,2023-02-06,77,3.0,1.0,3.0,8.0,0.0,5.0,1,1,0,2,7,Não,Não,Não,Não,Não,Não,Espanha,2023,2,Fevereiro,6,Segunda-feira,6,49,46-60,Sim,20.0,4,Não,0
6932,1941,Doutorado,Solteiro,93027.0,0,0,2023-07-04,77,1285.0,42.0,716.0,55.0,0.0,21.0,0,7,10,5,2,Não,Não,Sim,Não,Não,Não,Estados Unidos,2023,7,Julho,4,Terça-feira,27,84,60+,Não,2119.0,22,Sim,2
10159,1970,Curso Superior,Divorciado,58710.0,0,1,2023-08-03,77,440.0,81.0,368.0,0.0,122.0,174.0,6,11,5,9,6,Não,Não,Não,Não,Não,Não,Brasil,2023,8,Agosto,3,Quinta-feira,31,55,46-60,Sim,1185.0,31,Não,0
1177,1966,Mestrado,Casado,49618.0,1,1,2023-03-01,77,80.0,3.0,26.0,4.0,2.0,14.0,4,3,1,3,7,Não,Não,Não,Não,Não,Não,Estados Unidos,2023,3,Março,1,Quarta-feira,9,59,46-60,Sim,129.0,11,Não,0
9426,1964,Mestrado,Solteiro,58308.0,0,1,2020-11-01,77,691.0,0.0,69.0,10.0,0.0,130.0,4,2,6,3,8,Não,Não,Não,Não,Não,Não,Estados Unidos,2020,11,Novembro,1,Domingo,44,61,60+,Sim,900.0,15,Não,0
10637,1964,Curso Superior,Solteiro,40800.0,1,2,2020-01-01,77,24.0,0.0,27.0,8.0,30.0,10.0,2,3,0,3,7,Não,Não,Não,Não,Não,Não,Estados Unidos,2020,1,Janeiro,1,Quarta-feira,1,61,60+,Sim,99.0,8,Não,0
10826,1959,Curso Superior,Solteiro,18690.0,0,0,2022-03-12,77,6.0,1.0,7.0,23.0,4.0,19.0,1,1,1,2,8,Não,Não,Não,Não,Não,Não,Estados Unidos,2022,3,Março,12,Sábado,10,66,60+,Não,60.0,5,Não,0
4086,1959,Curso Superior,Solteiro,18690.0,0,0,2022-03-12,77,6.0,1.0,7.0,23.0,4.0,19.0,1,1,1,2,8,Não,Não,Não,Não,Não,Não,Alemanha,2022,3,Março,12,Sábado,10,66,60+,Não,60.0,5,Não,0
10304,1959,Curso Superior,Solteiro,18690.0,0,0,2022-03-12,77,6.0,1.0,7.0,23.0,4.0,19.0,1,1,1,2,8,Não,Não,Não,Não,Não,Não,Estados Unidos,2022,3,Março,12,Sábado,10,66,60+,Não,60.0,5,Não,0
7998,1958,Curso Superior,Casado,28087.0,1,1,2019-11-12,77,53.0,8.0,17.0,13.0,0.0,21.0,3,2,2,2,7,Não,Não,Não,Não,Não,Não,Argentina,2019,11,Novembro,12,Terça-feira,46,67,60+,Sim,112.0,9,Não,0
10992,1967,Curso Superior,Casado,75702.0,1,1,2022-09-08,77,650.0,28.0,353.0,45.0,42.0,30.0,5,4,6,11,8,Não,Não,Não,Não,Não,Não,Espanha,2022,9,Setembro,8,Quinta-feira,36,58,46-60,Sim,1148.0,26,Não,0
6383,1971,Doutorado,Casado,32892.0,1,0,2021-04-05,78,26.0,0.0,15.0,2.0,1.0,2.0,2,3,0,3,8,Não,Não,Não,Não,Não,Não,Espanha,2021,4,Abril,5,Segunda-feira,14,54,46-60,Sim,46.0,8,Não,0
10536,1971,Doutorado,Casado,32892.0,1,0,2021-04-05,78,26.0,0.0,15.0,2.0,1.0,2.0,2,3,0,3,8,Não,Não,Não,Não,Não,Não,Estados Unidos,2021,4,Abril,5,Segunda-feira,14,54,46-60,Sim,46.0,8,Não,0
6036,1959,Mestrado,Casado,89120.0,0,0,2021-02-03,78,1168.0,92.0,408.0,72.0,129.0,55.0,1,5,6,7,1,Não,Não,Sim,Não,Não,Não,Estados Unidos,2021,2,Fevereiro,3,Quarta-feira,5,66,60+,Não,1924.0,19,Sim,2
11092,1961,Curso Superior,Solteiro,27116.0,1,1,2018-02-03,78,12.0,1.0,21.0,2.0,2.0,3.0,2,2,0,3,7,Não,Não,Não,Não,Não,Não,Espanha,2018,2,Fevereiro,3,Sábado,5,64,60+,Sim,41.0,7,Não,0
538,1989,Curso Superior,Solteiro,46107.0,1,0,2018-10-02,78,31.0,9.0,27.0,16.0,9.0,33.0,1,1,1,4,3,Não,Não,Não,Não,Não,Não,Espanha,2018,10,Outubro,2,Terça-feira,40,36,31-45,Sim,125.0,7,Não,0
10022,1973,Doutorado,Solteiro,54466.0,1,1,2018-09-02,78,12.0,0.0,4.0,0.0,0.0,0.0,1,1,0,2,5,Não,Não,Não,Não,Não,Não,Estados Unidos,2018,9,Setembro,2,Domingo,35,52,46-60,Sim,16.0,4,Não,0
10157,1965,Curso Superior,Solteiro,59686.0,0,1,2021-04-01,78,89.0,15.0,89.0,34.0,42.0,5.0,1,4,1,6,4,Não,Não,Não,Não,Não,Não,Chile,2021,4,Abril,1,Quinta-feira,13,60,46-60,Sim,274.0,12,Não,0
3503,1950,Curso Superior,Divorciado,82460.0,0,0,2020-02-12,78,255.0,47.0,573.0,52.0,32.0,15.0,1,5,3,6,1,Não,Não,Não,Não,Não,Não,Espanha,2020,2,Fevereiro,12,Quarta-feira,7,75,60+,Não,974.0,15,Não,0
